rank,cluster,violation_count,congestion_impact_index,cii_normalized,cii_density,avg_impact_score,avg_severity,junction_pct,peak_hour,centroid_lat,centroid_lon,approx_radius_m,dominant_police_station,dominant_junction,dominant_violation_type,dominant_vehicle_type,unique_vehicles
392,414,21,80.60000000000001,0.07121913224490356,10262.310730565412,3.8380952380952387,2.0,1.0,8,12.967100142857143,77.59961473809524,15.233775796836278,Ashok Nagar,"BTP099 - Cash Pharmacy, Residency Road",NO PARKING,CAR,21
393,573,21,80.0,0.07063054437511096,8274.180226915765,3.8095238095238093,2.0,0.0,6,13.02268570952381,77.5630014095238,55.476310336287135,Yeshwanthpura,No Junction,WRONG PARKING,CAR,21
394,545,14,79.3,0.0699438585270196,10096.789589749838,5.664285714285714,4.357142857142857,1.0,11,12.979410964285714,77.5642859,19.11392177667339,Magadi Road,BTP074 - Leprosy Hospital Junction,PARKING ON FOOTPATH,SCOOTER,14
395,290,17,78.0,0.06866858480913565,9931.268448934268,4.588235294117647,2.588235294117647,0.0,3,13.121474235294118,77.6146543117647,45.04365121026274,Yelahanka,No Junction,WRONG PARKING,MAXI-CAB,17
396,136,23,78.0,0.06866858480913565,8289.798385406259,3.391304347826087,2.0869565217391304,0.0,11,12.87063982173913,77.65565055652173,54.72684109952648,Electronic City,No Junction,NO PARKING,CAR,23
397,432,17,78.0,0.06866858480913565,9931.268448934268,4.588235294117647,2.2941176470588234,0.0,6,12.871637011764706,77.5389317882353,26.803758164003796,Thalagattapura,No Junction,WRONG PARKING,CAR,15
398,148,17,77.0,0.06768760502614801,9803.944494460753,4.529411764705882,2.588235294117647,0.0,4,13.036208776470588,77.62321102352941,19.28490078027357,K.G. Halli,No Junction,NO PARKING,CAR,17
399,423,16,77.0,0.06768760502614801,9803.944494460753,4.8125,2.3125,0.0,13,12.985424448193937,77.479913216875,33.1244809437605,Kamakshipalya,No Junction,WRONG PARKING,CAR,15
400,181,23,76.7,0.06739331109125171,9765.747308118698,3.3347826086956522,2.260869565217391,1.0,11,12.911021656521738,77.57827629130435,29.63973663431288,J.P. Nagar,BTP196 - Sarakki Main Road,WRONG PARKING,SCOOTER,23
401,269,22,76.0,0.06670662524316036,9676.620539987236,3.4545454545454546,2.0,0.0,2,12.883623745454544,77.64292432727274,26.103789901500562,Hulimavu,No Junction,WRONG PARKING,CAR,21
402,207,17,76.0,0.06670662524316036,9676.620539987236,4.470588235294118,2.2941176470588234,0.0,10,12.999517447058823,77.6250525764706,36.309387186249914,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,17
403,475,20,75.6,0.06631423332996529,9625.690958197829,3.78,2.05,0.4,13,12.988788055,77.57566879,38.41080791914493,Sheshadripuram,No Junction,NO PARKING,CAR,20
404,531,15,75.4,0.06611803737336777,9600.226167303126,5.026666666666667,2.0,1.0,10,12.984424566666666,77.58235455333333,35.953992796410645,High ground,BTP053 - Three Let Junction,WRONG PARKING,PASSENGER AUTO,15
405,337,16,75.4,0.06611803737336777,9600.226167303126,4.7125,2.0,1.0,2,12.93827074375,77.5799554625,40.782849898775616,Basavanagudi,"BTP186 - 9th Cross, 4th Main, Jayanagar",NO PARKING,CAR,14
406,452,20,75.4,0.06611803737336777,9600.226167303126,3.7700000000000005,2.0,1.0,4,12.954225925,77.590193135,34.15856159430517,Wilson Garden,BTP103 - Shanti Nagar TTMC,NO PARKING,CAR,17
407,521,19,75.4,0.06611803737336777,9182.321562286015,3.9684210526315793,2.3157894736842106,1.0,3,12.911035968421054,77.57639358421052,51.12513735427817,J.P. Nagar,BTP196 - Sarakki Main Road,WRONG PARKING,SCOOTER,18
408,162,23,75.0,0.0657256454601727,9549.296585513719,3.260869565217391,2.0434782608695654,0.0,3,12.966976191304347,77.5473767,25.70808287025413,Magadi Road,No Junction,WRONG PARKING,SCOOTER,23
409,289,12,74.0,0.06474466567718505,9421.972631040204,6.166666666666667,3.0833333333333335,0.0,11,12.8698677,77.537266225,25.01211586909875,Thalagattapura,No Junction,WRONG PARKING,CAR,12
410,230,20,74.0,0.06474466567718505,9421.972631040204,3.7,2.0,0.0,8,13.002406935,77.75720503,42.693405250480055,Mahadevapura,No Junction,NO PARKING,CAR,20
411,509,19,73.0,0.0637636858941974,9294.648676566687,3.8421052631578947,2.1052631578947367,0.0,3,13.033512736842106,77.53411236842105,44.92742119263749,Yeshwanthpura,No Junction,WRONG PARKING,CAR,18
412,559,14,73.0,0.0637636858941974,9294.648676566687,5.214285714285714,3.4285714285714284,0.0,11,13.004054953801088,77.75701687571429,21.431825427095283,Mahadevapura,No Junction,WRONG PARKING,CAR,14
413,431,14,72.8,0.06356748993759986,9269.183885671984,5.2,2.0,1.0,2,12.94463697142857,77.59713835714285,25.422603497854965,Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",NO PARKING,CAR,11
414,407,20,72.0,0.06278270611120974,9167.324722093172,3.6,2.0,0.0,4,13.007059129999998,77.621635685,16.468226598619218,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,18
415,519,18,72.0,0.06278270611120974,9167.324722093172,4.0,3.0555555555555554,0.0,12,12.988787866666666,77.60887649444444,44.02345331302566,Pulikeshinagar(F.Town),No Junction,NO PARKING,SCOOTER,17
416,411,15,71.0,0.06180172632822209,9040.000767619655,4.733333333333333,3.0,0.0,11,13.081660786666667,77.54828322,23.84275194320848,Yelahanka,No Junction,NO PARKING,CAR,14
417,193,17,70.2,0.06101694250183197,8938.141604040842,4.129411764705883,2.2941176470588234,1.0,4,12.963850635294119,77.55706875294118,29.740596692619075,Magadi Road,BTP091 - Sirsi Circle,WRONG PARKING,SCOOTER,17
418,567,20,70.2,0.06101694250183197,8938.141604040842,3.5100000000000002,2.25,1.0,4,12.982419315000001,77.548923715,38.882853283869366,Magadi Road,"BTP024 - NPS, Vijayanagar",WRONG PARKING,SCHOOL VEHICLE,16
419,453,14,70.2,0.06101694250183197,8938.141604040842,5.014285714285714,2.0,1.0,5,12.949224878571428,77.59753804285715,34.997483789499405,Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",NO PARKING,CAR,14
420,498,19,70.2,0.06101694250183197,8938.141604040842,3.694736842105263,2.0526315789473686,1.0,12,12.978067610526317,77.55317668947369,39.77200212018494,Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",WRONG PARKING,SCOOTER,19
421,536,17,70.0,0.060820746545234436,8912.676813146138,4.117647058823529,2.0588235294117645,0.0,5,13.03230784117647,77.56388213529412,33.1139194452307,Yeshwanthpura,No Junction,WRONG PARKING,CAR,15
422,189,32,70.0,0.060820746545234436,8912.676813146138,2.1875,2.0,0.0,8,13.02905754375,77.57085678749999,14.479860378204533,Sadashivanagar,No Junction,NO PARKING,SCOOTER,31
423,270,17,68.0,0.05885878697925914,8658.028904199105,4.0,2.0588235294117645,0.0,3,12.989619770588236,77.60188804705882,32.26346290895825,Shivajinagar,No Junction,NO PARKING,PASSENGER AUTO,15
424,532,11,68.0,0.05885878697925914,8658.028904199105,6.181818181818182,3.0,0.0,10,12.909761681818184,77.68720417272728,33.20205123113634,Bellandur,No Junction,WRONG PARKING,CAR,11
425,183,15,67.60000000000001,0.05846639506606409,8607.0993224097,4.506666666666667,2.0,1.0,2,12.966986539999999,77.56809564,33.38812696354707,Chamarajpet,BTP085 - Briyand Circle,NO PARKING,PASSENGER AUTO,13
426,399,16,67.60000000000001,0.05846639506606409,8607.0993224097,4.2250000000000005,2.0,1.0,1,12.94938933125,77.605898375,40.38174319630108,Adugodi,BTP132 - Anepalya Junction,NO PARKING,CAR,15
427,499,13,67.60000000000001,0.05846639506606409,8607.0993224097,5.200000000000001,2.0,1.0,11,12.978015976923077,77.60974466923076,29.65079265466615,Shivajinagar,BTP051 - Safina Plaza Junction,NO PARKING,CAR,13
428,223,12,67.60000000000001,0.05846639506606409,8607.0993224097,5.633333333333334,2.0,1.0,11,12.939763999999998,77.5769404,15.99786374354321,Basavanagudi,"BTP186 - 9th Cross, 4th Main, Jayanagar",NO PARKING,CAR,10
429,190,18,67.60000000000001,0.05846639506606409,8607.0993224097,3.755555555555556,2.0,1.0,2,12.960416366666667,77.60156376666666,34.61069114687817,Ashok Nagar,BTP172 - Nanjappa Circle,NO PARKING,CAR,15
430,455,13,67.6,0.058466395066064075,8607.099322409698,5.199999999999999,2.3076923076923075,1.0,4,12.955338953846153,77.5919845,24.679267435327,Wilson Garden,"BTP102 - BMTC Junction, KH Road",NO PARKING,CAR,13
431,468,14,67.0,0.05787780719627149,8530.70494972559,4.785714285714286,2.7142857142857144,0.0,11,12.86089735,77.52945785714284,24.462634146785316,Thalagattapura,No Junction,NO PARKING,CAR,14
432,340,25,67.0,0.05787780719627149,8530.70494972559,2.68,2.04,0.0,3,13.050244292,77.494542196,33.163974067828484,Chikkabanavara,No Junction,WRONG PARKING,HGV,23
433,434,14,66.2,0.05709302336988137,8428.845786146778,4.728571428571429,2.357142857142857,0.2857142857142857,4,12.921824457142858,77.58579261428572,29.12001384069596,Jayanagara,No Junction,WRONG PARKING,CAR,14
434,28,28,66.0,0.056896827413283835,8403.380995252073,2.357142857142857,2.0,0.0,7,13.009032121428572,77.75883044285715,31.224324782836515,Mahadevapura,No Junction,NO PARKING,MOTOR CYCLE,28
435,555,10,66.0,0.056896827413283835,8403.380995252073,6.6,4.6,0.0,2,12.94873883,77.53589795,28.43094198909336,Byatarayanapura,No Junction,NO PARKING,SCOOTER,10
436,257,13,65.0,0.05591584763029618,8276.057040778556,5.0,2.0,1.0,2,12.994980884615385,77.55186841538462,30.762183419721993,Rajajinagar,"BTP182 - 19th Main Junction, Rajajinagar",WRONG PARKING,CAR,12
437,611,10,65.0,0.05591584763029618,8276.057040778556,6.5,3.5,0.0,15,12.87046607,77.65749459,32.236686671428714,Electronic City,No Junction,WRONG PARKING,CAR,10
438,500,22,65.0,0.05591584763029618,8276.057040778556,2.9545454545454546,2.090909090909091,1.0,9,12.910619099999998,77.58514204090909,32.77587723522994,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar",WRONG PARKING,SCOOTER,22
439,157,14,65.0,0.05591584763029618,8276.057040778556,4.642857142857143,2.0,1.0,3,12.970523985714285,77.60017564285714,38.75581199322884,Cubbon Park,"BTP099 - Cash Pharmacy, Residency Road",NO PARKING,CAR,14
440,503,16,64.0,0.05493486784730853,8148.733086305041,4.0,2.3125,0.0,4,12.993387725,77.7171332375,42.35390379039198,Mahadevapura,No Junction,WRONG PARKING,CAR,16
441,368,26,64.0,0.05493486784730853,8148.733086305041,2.4615384615384617,2.0,0.0,6,12.918323638461537,77.65174117307693,23.612009585323428,HSR Layout,No Junction,WRONG PARKING,SCOOTER,26
442,132,15,64.0,0.05493486784730853,8148.733086305041,4.266666666666667,2.4,0.0,3,13.058497766666667,77.46642511333333,19.14584135673214,No Police Station,No Junction,WRONG PARKING,CAR,15
443,553,29,63.0,0.053953888064320873,8021.409131831525,2.1724137931034484,2.0344827586206895,0.0,10,12.854323651724139,77.6621129448276,8.911091610152205,Electronic City,No Junction,NO PARKING,SCOOTER,29
444,266,20,63.0,0.053953888064320873,8021.409131831525,3.15,2.25,0.0,3,13.012959445000002,77.62655412500001,30.178549530971548,Banaswadi,No Junction,NO PARKING,CAR,16
445,607,12,63.0,0.053953888064320873,8021.409131831525,5.25,2.1666666666666665,0.0,5,12.906655075000002,77.63668559166666,36.75909328182075,HSR Layout,No Junction,WRONG PARKING,LGV,12
446,172,12,62.400000000000006,0.05336530019452829,7945.014759147415,5.2,2.0,1.0,10,12.979150775,77.5874853,34.91793756065801,Cubbon Park,BTP052 - CID Carlton House Junction,NO PARKING,CAR,12
447,427,18,62.400000000000006,0.05336530019452829,7945.014759147415,3.466666666666667,2.0,1.0,6,12.9826975,77.59554595555556,32.36576824235709,Cubbon Park,BTP166 - Coffee Board Junction,NO PARKING,SCOOTER,18
448,515,14,62.400000000000006,0.05336530019452829,7945.014759147415,4.457142857142857,2.0,1.0,10,12.982210457142857,77.57461216428571,25.09658117282614,Sheshadripuram,BTP057 - Anand Rao Junction,WRONG PARKING,CAR,14
449,482,16,62.0,0.05297290828133322,7894.085177358008,3.875,2.375,0.0,0,13.0463004125,77.5225338,23.448049120104727,Jalahalli,No Junction,NO PARKING,PASSENGER AUTO,16
450,505,19,62.0,0.05297290828133322,7894.085177358008,3.263157894736842,2.263157894736842,0.0,11,12.903903068421052,77.6759549263158,38.68821661821326,Bellandur,No Junction,NO PARKING,SCOOTER,18
451,64,26,62.0,0.05297290828133322,7894.085177358008,2.3846153846153846,2.0,0.0,11,12.91191765,77.65161568076923,19.721475840229747,HSR Layout,No Junction,NO PARKING,SCOOTER,24
452,493,11,61.0,0.05199192849834557,7766.761222884492,5.545454545454546,3.5454545454545454,0.0,7,12.998364045454544,77.67171642727273,30.690901509978694,Banaswadi,No Junction,NO PARKING,CAR,11
453,195,16,61.0,0.05199192849834557,7766.761222884492,3.8125,2.0625,0.0,2,12.88177198125,77.5959057375,24.5366189461687,J.P. Nagar,No Junction,WRONG PARKING,SCOOTER,16
454,492,15,60.0,0.05101094871535792,7639.437268410976,4.0,4.0,0.0,2,13.034672893333333,77.73394322,23.310322998626283,K.R. Pura,No Junction,PARKING ON FOOTPATH,MOTOR CYCLE,15
455,283,12,59.800000000000004,0.05081475275876039,7613.972477516273,4.983333333333333,2.1666666666666665,1.0,12,12.926933016666666,77.61631458333333,25.107756276316,Madiwala,BTP138 - Sarjapur Road Check Post,NO PARKING,CAR,12
456,54,15,59.800000000000004,0.05081475275876039,7613.972477516273,3.986666666666667,2.0,1.0,6,12.979510526666667,77.60360444,17.072094630867404,Shivajinagar,BTP211 - Central Street Junction,WRONG PARKING,CAR,15
457,491,10,59.800000000000004,0.05081475275876039,7613.972477516273,5.98,2.5,1.0,10,12.97609482,77.55258258,30.238631812676843,Magadi Road,BTP071 - Prasanna Junction,NO PARKING,CAR,10
458,535,10,59.0,0.050029968932370265,7512.11331393746,5.9,2.6,0.8,3,13.01903381,77.58490663,24.24938142527423,R.T. Nagar,BTP030 - Mekhri Circle,WRONG PARKING,CAR,10
459,395,17,58.0,0.04904898914938261,7384.789359463944,3.411764705882353,2.2941176470588234,0.0,10,13.055094394117647,77.53463920588236,16.374949985241834,Jalahalli,No Junction,WRONG PARKING,CAR,17
460,341,21,58.0,0.04904898914938261,7384.789359463944,2.761904761904762,2.0952380952380953,0.0,4,13.040550985714287,77.58976768571428,31.960842604610708,Hebbala,No Junction,WRONG PARKING,SCOOTER,20
461,454,11,58.0,0.04904898914938261,7384.789359463944,5.2727272727272725,2.0,0.0,3,12.902557881818181,77.6318893909091,26.836133385654886,HSR Layout,No Junction,WRONG PARKING,LGV,8
462,558,9,58.0,0.04904898914938261,7384.789359463944,6.444444444444445,3.2222222222222223,0.0,13,13.063761577777777,77.58836974444445,25.937035961883737,Kodigehalli,No Junction,WRONG PARKING,CAR,9
463,339,15,58.0,0.04904898914938261,7384.789359463944,3.8666666666666667,2.0,0.0,5,12.974356286666668,77.61085618666667,23.383538021799314,Ashok Nagar,No Junction,NO PARKING,CAR,15
464,564,11,57.2,0.04826420532299249,7282.93019588513,5.2,2.0,1.0,11,12.925980727272728,77.58382924545455,32.53273334941117,Jayanagara,"BTP226 - 33rd Cross, 11th Main, Jayanagar",NO PARKING,CAR,11
465,561,14,57.2,0.04826420532299249,7282.93019588513,4.085714285714286,2.0714285714285716,1.0,6,12.982784892857142,77.60139098571429,28.2125309726414,Shivajinagar,BTP211 - Central Street Junction,NO PARKING,SCOOTER,14
466,528,14,57.0,0.048068009366394965,7257.465404990427,4.071428571428571,2.5,0.0,6,12.993409892857143,77.5957168,34.541143647122894,High ground,No Junction,WRONG PARKING,CAR,14
467,120,19,57.0,0.048068009366394965,7257.465404990427,3.0,2.1052631578947367,0.0,10,12.985376531578947,77.6070135368421,28.945617213296924,Shivajinagar,No Junction,WRONG PARKING,SCOOTER,19
468,527,10,57.0,0.048068009366394965,7257.465404990427,5.7,2.5,0.0,10,12.877036989999999,77.54547549,12.972689618069959,Thalagattapura,No Junction,WRONG PARKING,CAR,10
469,332,21,56.0,0.04708702958340731,7130.1414505169105,2.6666666666666665,2.0952380952380953,0.0,11,13.00061948095238,77.61492857142858,18.044198009230907,Pulikeshinagar(F.Town),No Junction,NO PARKING,SCOOTER,20
470,508,16,56.0,0.04708702958340731,7130.1414505169105,3.5,2.0,0.0,3,12.87986626875,77.6452466375,16.522991146319885,Hulimavu,No Junction,WRONG PARKING,CAR,16
471,517,12,56.0,0.04708702958340731,7130.1414505169105,4.666666666666667,3.0833333333333335,0.0,8,12.999328741666666,77.5837883,17.206103382173325,Sadashivanagar,No Junction,WRONG PARKING,MOPED,12
472,543,11,56.0,0.04708702958340731,7130.1414505169105,5.090909090909091,2.5454545454545454,0.0,4,12.921713545454544,77.66807014545454,28.069841041448605,Bellandur,No Junction,NO PARKING,MAXI-CAB,11
473,304,18,56.0,0.04708702958340731,7130.1414505169105,3.111111111111111,2.4444444444444446,0.0,8,12.993395238888889,77.60859529444446,39.19025142478914,Pulikeshinagar(F.Town),No Junction,NO PARKING,SCOOTER,14
474,577,14,56.0,0.04708702958340731,7130.1414505169105,4.0,2.0,0.0,4,12.923005057142857,77.67013783571429,34.38612843280714,Bellandur,No Junction,NO PARKING,MAXI-CAB,14
475,323,15,56.0,0.04708702958340731,7130.1414505169105,3.7333333333333334,2.0,0.0,5,12.997710826666667,77.60515358666666,31.755032154030292,R.T. Nagar,No Junction,WRONG PARKING,CAR,11
476,466,19,56.0,0.04708702958340731,7130.1414505169105,2.9473684210526314,2.0,0.0,5,13.060759694736841,77.46130091578947,48.76884581337,No Police Station,No Junction,WRONG PARKING,CAR,19
477,150,16,56.0,0.04708702958340731,7130.1414505169105,3.5,2.0,0.0,11,13.0070147375,77.75739585,41.176529013082835,Mahadevapura,No Junction,WRONG PARKING,CAR,16
478,483,18,55.0,0.04610604980041966,7002.817496043394,3.0555555555555554,2.0555555555555554,0.0,4,12.971462672222223,77.61496254444445,22.763887590288626,Halasur,No Junction,WRONG PARKING,CAR,18
479,310,26,55.0,0.04610604980041966,7002.817496043394,2.1153846153846154,2.1153846153846154,0.0,4,12.83925276153846,77.67780211538462,15.257664340376616,Electronic City,No Junction,NO PARKING,SCOOTER,26
480,397,24,55.0,0.04610604980041966,7002.817496043394,2.2916666666666665,2.0416666666666665,0.0,10,12.988300529166667,77.57226274583333,24.404187952448485,Sheshadripuram,No Junction,NO PARKING,SCOOTER,21
481,571,12,54.6,0.0457136578872246,6951.887914253988,4.55,2.0,1.0,1,12.957763816666665,77.5800223,22.61497053255406,City Market,BTP167 - JC Road Junction,WRONG PARKING,GOODS AUTO,12
482,396,16,54.6,0.0457136578872246,6951.887914253988,3.4125,2.0,1.0,7,12.99865368125,77.55561830625,32.43743270681861,Malleshwaram,BTP008 - Navarang Theatre,WRONG PARKING,SCOOTER,16
483,441,17,54.6,0.0457136578872246,6951.887914253988,3.211764705882353,2.0,1.0,11,12.987456176470587,77.57851557058824,17.928702081888986,High ground,BTP054 - Shivananda Circle,NO PARKING,SCOOTER,15
484,609,14,54.0,0.045125070017432004,6875.493541569878,3.857142857142857,2.0,0.0,15,13.000090521428572,77.61904068571428,33.22771920328113,Pulikeshinagar(F.Town),No Junction,WRONG PARKING,CAR,14
485,548,14,54.0,0.045125070017432004,6875.493541569878,3.857142857142857,2.0,0.0,1,12.895298762920605,77.63588549519439,40.47824727124555,Madiwala,No Junction,WRONG PARKING,CAR,14
486,349,26,54.0,0.045125070017432004,6875.493541569878,2.076923076923077,2.0,0.0,3,12.87300778035784,77.59420155740544,29.937891045110845,Hulimavu,No Junction,WRONG PARKING,SCOOTER,25
487,287,14,54.0,0.045125070017432004,6875.493541569878,3.857142857142857,2.0,0.0,11,13.027906757142857,77.51817662142857,25.731011698915765,Peenya,No Junction,WRONG PARKING,CAR,14
488,575,14,54.0,0.045125070017432004,6875.493541569878,3.857142857142857,2.357142857142857,0.0,9,12.9569219,77.69929063571429,36.12545719598921,HAL Old Airport,No Junction,WRONG PARKING,CAR,14
489,363,15,54.0,0.045125070017432004,6875.493541569878,3.6,2.0,0.0,7,12.956196846666668,77.71104457999999,36.315807309781746,HAL Old Airport,No Junction,WRONG PARKING,MAXI-CAB,15
490,364,16,54.0,0.045125070017432004,6875.493541569878,3.375,2.0,0.0,8,13.098538375,77.57348529375,20.086209400038292,Yelahanka,No Junction,NO PARKING,CAR,16
491,299,11,53.300000000000004,0.04443838416934065,6786.366773438417,4.845454545454546,2.4545454545454546,1.0,6,12.968096045454546,77.57022660909091,16.681123186442154,Chamarajpet,BTP085 - Briyand Circle,WRONG PARKING,PASSENGER AUTO,11
492,534,11,53.0,0.04414409023444435,6748.169587096362,4.818181818181818,3.272727272727273,0.0,2,12.968760418181818,77.55933258181818,30.68356858868108,Magadi Road,No Junction,WRONG PARKING,SCOOTER,11
493,212,17,53.0,0.04414409023444435,6748.169587096362,3.1176470588235294,2.0588235294117645,0.0,3,13.016243729411764,77.54984016470587,29.284492655152096,Rajajinagar,No Junction,WRONG PARKING,CAR,17
494,352,13,52.0,0.0431631104514567,6620.845632622845,4.0,2.076923076923077,1.0,10,12.922875938461537,77.61910816923077,31.634960861386016,Madiwala,BTP137 - Madiwala Traffic PS Junction,NO PARKING,CAR,13
495,374,12,52.0,0.0431631104514567,6620.845632622845,4.333333333333333,2.1666666666666665,0.0,10,12.941533066666667,77.58518471666666,33.464086325581555,Wilson Garden,No Junction,NO PARKING,CAR,12
496,404,10,52.0,0.0431631104514567,6620.845632622845,5.2,2.0,1.0,1,12.984453279424784,77.53701890804616,38.98044778610583,Kamakshipalya,BTP208 - Havanur Circle,WRONG PARKING,CAR,10
497,338,16,52.0,0.0431631104514567,6620.845632622845,3.25,2.0,1.0,5,12.9387751125,77.57836778125,12.18510048742129,Basavanagudi,"BTP186 - 9th Cross, 4th Main, Jayanagar",NO PARKING,SCOOTER,16
498,544,12,52.0,0.0431631104514567,6620.845632622845,4.333333333333333,2.1666666666666665,0.0,12,12.981038483333334,77.61585236666666,27.97850024945982,Halasur,No Junction,NO PARKING,CAR,12
499,149,17,52.0,0.0431631104514567,6620.845632622845,3.0588235294117645,2.0,0.0,10,12.937968604598307,77.55742531944543,27.971178501706007,Basavanagudi,No Junction,WRONG PARKING,CAR,17
500,598,17,51.0,0.04218213066846905,6493.521678149329,3.0,2.2941176470588234,0.0,9,13.037401029411765,77.53535374117646,46.37185644095949,Jalahalli,No Junction,NO PARKING,CAR,16
501,292,15,51.0,0.04218213066846905,6493.521678149329,3.4,2.2,0.0,11,12.964269833333333,77.54245708666667,29.888002326642592,Vijayanagara,No Junction,NO PARKING,SCOOTER,15
502,435,10,50.7,0.041887836733572756,6455.324491807275,5.07,2.1,1.0,10,12.95307102,77.58362115999999,22.060381510547955,Wilson Garden,BTP120 - Lalbagh Main Gate Junction,WRONG PARKING,CAR,10
503,321,16,50.0,0.041201150885481395,6366.197723675813,3.125,2.0,0.0,6,13.00213219375,77.61205961875,17.890762428530394,K.G. Halli,No Junction,WRONG PARKING,SCOOTER,16
504,347,10,50.0,0.041201150885481395,6366.197723675813,5.0,2.5,0.0,6,12.935352560000002,77.69718495,29.90239639139237,HAL Old Airport,No Junction,WRONG PARKING,MAXI-CAB,10
505,350,12,50.0,0.041201150885481395,6366.197723675813,4.166666666666667,2.0833333333333335,0.0,4,13.192039466666666,77.68089534166667,24.859250272901498,Devanahalli Airport,No Junction,WRONG PARKING,CAR,12
506,344,14,50.0,0.041201150885481395,6366.197723675813,3.5714285714285716,2.0,0.0,7,12.967323178571428,77.7143198142857,40.08116581478294,HAL Old Airport,No Junction,WRONG PARKING,MAXI-CAB,14
507,403,18,50.0,0.041201150885481395,6366.197723675813,2.7777777777777777,2.0555555555555554,0.0,8,12.87613683888889,77.59665833888889,18.39760395190005,Hulimavu,No Junction,WRONG PARKING,SCOOTER,18
508,566,10,50.0,0.041201150885481395,6366.197723675813,5.0,2.5,0.0,5,12.87586847,77.54405055,34.778470145200686,Thalagattapura,No Junction,NO PARKING,CAR,10
509,243,16,50.0,0.041201150885481395,6366.197723675813,3.125,2.0625,0.0,11,13.0371098875,77.5745952125,26.499955324901592,Kodigehalli,No Junction,WRONG PARKING,CAR,16
510,562,10,50.0,0.041201150885481395,6366.197723675813,5.0,3.4,0.0,10,12.990235770000002,77.60921114,29.539635294130836,Pulikeshinagar(F.Town),No Junction,NO PARKING,SCOOTER,10
511,210,11,49.400000000000006,0.04061256301568881,6289.803350991704,4.490909090909091,2.0,1.0,10,12.976492072727273,77.54868658181819,32.96776492097161,Magadi Road,BTP069 - MC Circle,NO PARKING,PASSENGER AUTO,11
512,470,10,49.4,0.0406125630156888,6289.803350991703,4.9399999999999995,2.0,1.0,4,12.96967349,77.61512411999999,20.78395521960833,Halasur,BTP141 - Palmgroove Junction,NO PARKING,CAR,10
513,273,18,49.0,0.04022017110249374,6238.873769202297,2.7222222222222223,2.1666666666666665,0.0,2,12.924430933333333,77.64997707222223,19.126352866532354,HSR Layout,No Junction,NO PARKING,SCOOTER,18
514,413,22,49.0,0.04022017110249374,6238.873769202297,2.227272727272727,2.227272727272727,0.0,4,12.986882509090911,77.52044272727272,35.044609272227284,Kamakshipalya,No Junction,NO PARKING,SCOOTER,21
515,457,15,49.0,0.04022017110249374,6238.873769202297,3.2666666666666666,2.4,0.0,11,12.938877753333335,77.58489910666667,18.056842977826594,Wilson Garden,No Junction,WRONG PARKING,SCOOTER,15
516,328,23,49.0,0.04022017110249374,6238.873769202297,2.130434782608696,2.130434782608696,0.0,1,12.98669929130435,77.69011605652173,20.67848881522391,Mahadevapura,No Junction,WRONG PARKING,SCOOTER,23
517,594,12,48.0,0.039239191319506095,6111.549814728781,4.0,2.0,0.0,8,12.960927033333334,77.73260815833333,33.12127276112767,Whitefield,No Junction,NO PARKING,CAR,12
518,288,20,48.0,0.039239191319506095,6111.549814728781,2.4,2.0,0.0,10,13.002053165000001,77.63292228,36.74980186710281,Banaswadi,No Junction,NO PARKING,SCOOTER,20
519,554,11,48.0,0.039239191319506095,6111.549814728781,4.363636363636363,2.090909090909091,0.0,3,13.001813381818181,77.59589857272728,9.546997674608672,R.T. Nagar,No Junction,WRONG PARKING,CAR,9
520,486,12,48.0,0.039239191319506095,6111.549814728781,4.0,2.0,0.0,2,13.121708433333334,77.61319606666667,23.74314593982164,Yelahanka,No Junction,WRONG PARKING,MAXI-CAB,12
521,450,12,48.0,0.039239191319506095,6111.549814728781,4.0,2.0,0.0,5,12.991939025,77.61169570833333,24.01651133302143,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,10
522,91,22,48.0,0.039239191319506095,6111.549814728781,2.1818181818181817,2.0,0.0,12,12.98377131790035,77.5291081918808,30.465144202810425,Kamakshipalya,No Junction,NO PARKING,SCOOTER,21
523,526,11,48.0,0.039239191319506095,6111.549814728781,4.363636363636363,2.1818181818181817,0.0,4,12.952396363636364,77.65245740909091,26.270926460600585,Jeevanbheemanagar,No Junction,WRONG PARKING,PASSENGER AUTO,11
524,533,10,47.2,0.038454407493115975,6009.690651149968,4.720000000000001,2.5,0.1,3,12.997751990000001,77.55904622,38.781742827248856,Malleshwaram,No Junction,WRONG PARKING,PASSENGER AUTO,10
525,487,13,47.0,0.03825821153651844,5984.225860255265,3.6153846153846154,2.076923076923077,0.0,2,13.121374869230769,77.61915041538461,30.353714580097638,Yelahanka,No Junction,WRONG PARKING,CAR,12
526,410,14,46.800000000000004,0.038062015579920914,5958.761069360562,3.342857142857143,2.0,1.0,5,12.959076007142857,77.57922261428573,19.111157981246123,City Market,BTP167 - JC Road Junction,WRONG PARKING,SCOOTER,14
